[00:00.000 --> 00:07.000]  When I grow up, I want to be your rock star!
[37:06.000 --> 37:23.000]  So people had just, they had a wonderful night. My wife and I included. And so we were taking photos in the conservatory and all of a sudden there was just like this crescendo of screams that started behind us in the lobby.
[37:23.000 --> 37:32.000]  You could just hear screams. That's the first thing I heard were these screams. And then I heard somebody yell, there's a shooter, there's a shooter.
[37:32.000 --> 37:42.000]  And then I heard distinctly like five or six pops, like pop, pop, pop, pop. Like unmistakably gunfire. Unmistakably.
[37:42.000 --> 37:54.000]  It wasn't flip-flops on the floor. It wasn't, you know, the fountains outside. These were from right outside of that lobby area. And they were very distinct.
[37:54.000 --> 38:04.000]  I mean, I haven't been close enough to a gunshot previously to be able to conclusively say a hundred percent that was gunfire.
[38:04.000 --> 38:15.000]  In my mind, that's what a gun sounds like from everything I've heard on television and in the movies and things of that nature. That's a gunshot. Those were gunshots.
[38:15.000 --> 38:27.000]  So that happened. And that was about 1120 when we heard the shots and the screams and people yelling. And then as I said, somebody yelling that there was a shooter.
[38:27.000 --> 38:39.000]  So I reached back because there were, at that point, you could just hear the screams and see hundreds of people coming towards us through the conservatory, through the lobby there.
[38:39.000 --> 38:47.000]  You could just see them coming. So I reached back. I grabbed onto my wife's hand and, you know, we just started moving.
[38:47.000 --> 38:57.000]  At that point, we didn't know what was happening. It was the unknown fact. It was like, was there a team of people coming towards us? Was there one guy?
[38:57.000 --> 39:05.000]  Like, what was the actual event that had occurred? Who was shooting and where were they coming from?
[39:05.000 --> 39:09.000]  So we just started running. We just started going along with everyone else.
[39:09.000 --> 39:19.000]  And I mean, I tell you, there's nothing. There's no scarier moment that I've experienced in my life because I thought, at that point, I was like, this is it.
[39:19.000 --> 39:27.000]  Like, how are we going to get out of this? This is the end. We're going to die here tonight.
[39:27.000 --> 39:46.000]  So there is another eyewitness testimony, this one claiming shooter at the Bellagio after the Vegas massacre, after he said 1120, that over an hour after the official story says the shooting stopped from the Mandalay Bay into the Harvest 91 Festival.
[39:46.000 --> 39:54.000]  Now, we also went back and found this video that I had covered previously. This is, we don't need to have the audio, but if you find the B-roll, there was also SWAT team.
[39:54.000 --> 40:05.000]  It was at the Tropicana. A very awkward, mind you, SWAT team going through the Tropicana around the same time of the Vegas massacre.
[40:05.000 --> 40:13.000]  And I say it's an awkward SWAT team because they're not in uniform, at least they're not matching. And it's very strange.
[40:13.000 --> 40:19.000]  There's these two gentlemen behind them and you think, okay, maybe that's private security for them, but then they break away from them at the end.
[40:19.000 --> 40:25.000]  There's a weird case they're talking about. He has a walkie-talkie and then there's some weird guy in the middle with a stretcher.
[40:25.000 --> 40:36.000]  So again, I don't know, it's just more weirdness, more questions and more things that it seems to be that they're covering up.
[40:36.000 --> 40:47.000]  And you would think that they would at least want to mention shooters at Bellagio because you've heard the FBI and the Las Vegas Police Department both say, here's our tip line, call us.
[40:47.000 --> 40:54.000]  We want to hear from eyewitnesses. We want to hear from people that might have facts and details that can help in this investigation.
[40:54.000 --> 41:05.000]  But I don't know if that guest on the Confessionals podcast, repostedatinfowords.com, has spoken to the FBI or anyone investigating this.
[41:05.000 --> 41:11.000]  The eyewitnesses that I've spoken to have said no. In fact, I haven't.
[41:11.000 --> 41:20.000]  So, I don't know. Do they try to call? Do they try to help with the investigation?
[41:20.000 --> 41:33.000]  Why wouldn't that person that was on the Confessionals podcast saying, shooter at the Bellagio after the Mandalay Bay be of interest to the FBI and the Las Vegas Police Department?
[41:33.000 --> 41:40.000]  You would think that would be of high interest and you would think that there would obviously be multiple eyewitnesses of that.
[41:40.000 --> 41:44.000]  But nothing. We don't hear anything.
[41:44.000 --> 41:50.000]  So, we're going to take your calls on the other side. Mostly it looks like people want to talk about Vegas.
[41:50.000 --> 41:56.000]  We've got some other news as well, including what Trump is doing to Obamacare. He is beginning to slash it.
[41:56.000 --> 42:02.000]  There are deadly wildfires still raging in California. The death toll is at 40.
[42:02.000 --> 42:14.000]  No one's talking about anything funky going on there, though, even though this is a wildfire, the likes of which has never been seen, and it started in 13 counties at the same time.
[42:14.000 --> 42:19.000]  So, that's very strange. And then you have Apple showing its true colors.
[42:19.000 --> 42:31.000]  Apple diversity chief, whatever the heck a diversity chief is, this is only a job for the 21st century, folks, a diversity chief, apologizes for saying white people can be diverse.
[42:31.000 --> 42:36.000]  Right. I'm sorry for saying white people can be diverse.
[42:36.000 --> 42:46.000]  That's right out of Apple, folks. Right out of loving Apple. White people can't be diverse. So, who can be diverse?
[42:46.000 --> 42:52.000]  So, everyone that's not white, so everyone that looks the same is diverse. I mean, what is this madness?
[42:52.000 --> 43:02.000]  Liberalism is a mental disorder. Don't go anywhere, folks. More of the Alex Jones show your calls.
[43:23.000 --> 43:33.000]  Deep Earth iodine crystals. This essential mineral is necessary in order to produce thyroid hormones, which influence every cell, tissue, and organ in the body.
[43:33.000 --> 43:40.000]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[43:40.000 --> 43:46.000]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[43:46.000 --> 43:57.000]  Take control of your chemistry today with this super combo. Discover the power of Survival Shield X2 and BioTrue Selenium at infowarslife.com.
[44:16.000 --> 44:23.000]  Made without alcohol, chemicals, or other artificial ingredients such as flavors, fragrances, or dyes.
[44:23.000 --> 44:31.000]  The pure organic plant extracts are concentrated, containing antibacterial properties that work well to help tone gum and freshen your breath.
[44:31.000 --> 44:39.000]  This antiseptic mouthwash is a concentrated formula. You will need to dilute one part mouthwash to 10 parts water.
[44:39.000 --> 44:48.000]  Imrex Essentials' mouthwash is a great addition to your daily brushing routine. It is effective, yet gentle enough for the most sensitive gums and canker sores.
[44:48.000 --> 45:09.000]  Go organic today with Imrex Essentials. Visit infowarsstore.com to learn more. That's infowarsstore.com.
[45:18.000 --> 45:28.000]  Be sought after beans in a highly customized blend. Discover and try a bag of the Patriot Blend 100% Organic Coffee at infowarslife.com.
[45:28.000 --> 45:35.000]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[45:35.000 --> 45:42.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[45:42.000 --> 45:50.000]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed. Available in original or with our immune support infusion blend.
[45:50.000 --> 45:59.000]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee. Available at infowarslife.com.
[45:59.000 --> 46:03.000]  Dr. Group, you developed Living Defense for us. It took you over a year to do it. Why is this so good?
[46:03.000 --> 46:14.000]  Because people are actually waking up to the problem that pretty much scares me the most. I mean, I try to make sure that I don't put toxins from food and water and beverages in my system.
[46:14.000 --> 46:22.000]  But right now, we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[46:22.000 --> 46:30.000]  Right now, with all the refugees spreading disease around, we have biological warfare going on everywhere. These are all parasites.
[46:30.000 --> 46:32.000]  Tell us about that all this episode. There's so many things that are in it.
[46:32.000 --> 46:40.000]  You have the neem in there. You have the organic clove bud, the organic wormwood. I recommend doing a parasite cleanse at least twice a year.
[46:40.000 --> 46:46.000]  All right, well, I'm glad we've got some back in because I'm going back on it today. It just came back in yesterday. Living Defense, infowarslife.com.
[46:46.000 --> 46:53.000]  And folks, you can't lose full of stuff that's great for your body, period. And you support the broadcast, infowarslife.com.
[46:53.000 --> 47:04.000]  Thank you, Dr. Group, from the Global Healing Center. Thank you so much for all your work, sir, on this great product.
[47:23.000 --> 47:39.000]  He aligns himself with the truth, and it's time for you to choose a side. You're listening to Alex Jones.
[47:39.000 --> 47:54.000]  Welcome back to the Alex Jones Show. Filling in for Alex today, I'm Owen Schreuer.
[47:54.000 --> 48:06.000]  Steve Bannon, well, in the last interview that was in Vanity Fair said that he says Trump has a 30% chance of completing his first term in office.
[48:06.000 --> 48:13.000]  And then he said, I hate to break the news to Vanity Fair editor Graydon Carter and the good folks of Vanity Fair.
[48:13.000 --> 48:23.000]  But President Trump is not only going to finish this term, but he will win with 400 electoral votes in 2020.
[48:23.000 --> 48:37.000]  And it kind of makes you wonder the way he's responding to this, if he didn't put that news out there about a 30% chance of finishing his first term as a way of charging Trump's base.
[48:37.000 --> 48:44.000]  So here's what I decided to do. I'm just going to pull up the electoral map, and I'm actually going to map this out.
[48:44.000 --> 48:54.000]  So this is how it went. We've got the votes up right here right now of Trump's 306.
[48:54.000 --> 49:01.000]  So let's see here. I think Minnesota, I think he's going to change Minnesota.
[49:01.000 --> 49:07.000]  He's going to bring some manufacturing to Minnesota, so I'm going to give him those 10.
[49:07.000 --> 49:12.000]  Is this thing interactive, guys? Can we change the numbers on there? There we go.
[49:12.000 --> 49:21.000]  All right, so we'll make that red. Maine was already on the bubble, so let's give Maine, I think Maine will go red.
[49:21.000 --> 49:25.000]  Go ahead with Maine.
[49:25.000 --> 49:32.000]  Illinois is tough. I don't know if he can overwhelm Chicago, so we'll just leave that.
[49:32.000 --> 49:38.000]  I think New Mexico is going to go over. I think that people down there are going to see a nice strong border.
[49:38.000 --> 49:42.000]  And I think that that's going to be strong for Trump going forward.
[49:42.000 --> 49:47.000]  Colorado, that's debatable.
[49:47.000 --> 49:55.000]  If Trump comes around, and I mean, he's already said states rights for marijuana.
[49:55.000 --> 50:03.000]  Well, let's just leave that. What do we have right now? Like 320 or something here? What do we have here? 324?
[50:03.000 --> 50:09.000]  Wow, this is going to be tough for Trump to pull 400.
[50:09.000 --> 50:19.000]  I don't know, Virginia? I think Virginia. I think he can pull Virginia, but even though that's laden with DC, I don't know, Virginia.
[50:19.000 --> 50:23.000]  What about New York? You guys think he could win New York back there, crew?
[50:23.000 --> 50:31.000]  I mean, he's from New York. No, the crew is saying no. The crew is saying no way he can win New York.
[50:31.000 --> 50:40.000]  Well, here's Bannon. So 400. That's tough. That's tough. He'd have to win New York or Illinois or perhaps both to get to 400.
[50:40.000 --> 50:46.000]  But that's what Bannon said. Here's the clip of Steve Bannon saying Trump will get 400 electoral votes.
[50:46.000 --> 51:01.000]  The most nationalist, conservative revolt that's going on that drove Donald Trump to victory, that drove Judge Moore to victory, that will drive 15 candidates to victory in 2018.
[51:01.000 --> 51:08.000]  And well, and I hate to break the news to Graydon Carter and the folks, good folks at Vandy Fair.
[51:08.000 --> 51:18.000]  But yes, President Trump's not going to finish this term. He's going to win with 400 electoral votes in 2020.
[51:18.000 --> 51:22.000]  So there's Steve Bannon saying he's going to win with 400 electoral votes in 2020.
[51:22.000 --> 51:27.000]  Well, I think that the Democrat Party, for all political purposes, is pretty much dead.
[51:27.000 --> 51:38.000]  The Republicans, I think, are going to win overwhelmingly in Congress in the midterms. And then I don't see any way Trump doesn't win again if he runs in 2020.
[51:38.000 --> 51:49.000]  And this is just the full-on rebuke of the establishment. It's not even about the Republican Party because the Republican Party hasn't supported Trump really since day one.
[51:49.000 --> 51:59.000]  He's not getting any help from Paul Ryan, nothing from Mitch McConnell, nothing from John McCain, and even the GOP has not been with the Trump agenda step-by-step.
[51:59.000 --> 52:14.000]  So this is the full-on rebuke of the political establishment with Trump as a beachhead and the face and voice of the movement.
[52:14.000 --> 52:25.000]  And so that's what President Trump has been, and I completely agree with Bannon as far as the stance it will be a dominant victory for President Trump in 2020.
[52:25.000 --> 52:33.000]  Let's go to some of your calls. Guys, I can't see the caller list right now. If we could just remove that from the screen.
[52:33.000 --> 52:39.000]  And thank you very much. Let's start with Tony calling from New Jersey. Go ahead, Tony.
[52:39.000 --> 52:41.000]  Yes, hello.
[52:41.000 --> 52:42.000]  Hi.
[52:42.000 --> 52:48.000]  Yeah, I just want to bring a little bit of dose of reality into this conversation.
[52:48.000 --> 52:58.000]  Okay, what happened in Las Vegas, okay, is a two-fold operation. One is to stage a civil war.
[52:58.000 --> 53:05.000]  Okay, the second one is for the assassination of President Trump. That's a definite.
[53:05.000 --> 53:11.000]  Okay, it's part of a coup d'etat operation against the presidency of the United States.
[53:11.000 --> 53:18.000]  And I'm going to tell you who the people that are running it. It's the deep state leftovers of Obama and Bush.
[53:18.000 --> 53:27.000]  That's why I don't say it's a Democratic deep state false flag. It's a deep state false flag because it's not even about parties.
[53:27.000 --> 53:32.000]  Democrat Republican doesn't matter. They're all in the same team. They're all globalists.
[53:32.000 --> 53:42.000]  And they will cover up Trump's assassination, okay, in the Congress and the Senate, and they will go for police state and take away the Second Amendment.
[53:42.000 --> 53:44.000]  That's exactly what it's all about.
[53:44.000 --> 53:47.000]  Okay, well, you're not really...
[53:47.000 --> 53:53.000]  Well, I'm just trying to figure out how this leads back to the Vegas Massacre. Not really reporting anything new to us there.
[53:53.000 --> 53:56.000]  But how does that tie into the Vegas Massacre?
[53:56.000 --> 54:04.000]  Okay, well, this guy, Aaron Ross, that's running the cover up, he's an appointee of James Comey.
[54:04.000 --> 54:08.000]  Okay, this is the Obama people, okay?
[54:08.000 --> 54:20.000]  And also, you have leftovers from Robert Mueller and the FBI, which is Aaron Ross, or Roos, as they call him.
[54:20.000 --> 54:23.000]  And you have leftovers of John Brennan and the CIA.
[54:23.000 --> 54:31.000]  So, but what's the angle here with the assassination and the Civil War? I'm saying what's the angle there? That's the reason you called.
[54:31.000 --> 54:39.000]  Okay, the reason is because the globalist Anglo-American financial system is bankrupt. It's finished.
[54:39.000 --> 54:48.000]  And the only solution is for Trump to go with Glass-Steagall and to build an economic alliance with Russia and China.
[54:48.000 --> 54:59.000]  Okay, I see what you're saying. So, just kind of cause all-out panic, all-out civilization collapse and just bring in an authoritarian state because they can't prop up their fiat central banks anymore.
[54:59.000 --> 55:02.000]  They can't prop up their system anymore.
[55:02.000 --> 55:09.000]  There might be some to that. I mean, absolutely. I mean, we already know about the corruption of Aaron, Roos, Agent Roos, I call him.
[55:09.000 --> 55:15.000]  So, yeah, there's no doubt the deep state is actively engaging in acts to bring down this country.
[55:15.000 --> 55:21.000]  Absolutely. Let's go to Ashley. Thank you for the call, Tony. Let's go to Ashley in Chicago. Go ahead, Ashley.
[55:21.000 --> 55:24.000]  Hi.
[55:24.000 --> 55:34.000]  Hello. Hi. I'm just curious about the globalist connection because I believe that astrology might be involved with what they're using as their tool to make their decisions.
[55:34.000 --> 55:45.000]  I believe that, I mean, you look at J.P. Morgan, he said, it's not millionaires, it's billionaires who use astrology. You've got Soros who has his zodiac votes.
[55:45.000 --> 55:56.000]  So, I'm just curious if astrology has ever been considered with all the stuff going on if they're using that because these people have information that I don't think we know about.
[55:56.000 --> 55:59.000]  I mean, what do you mean by astrology?
[55:59.000 --> 56:02.000]  Well, astrology has just been old, old astrology.
[56:02.000 --> 56:06.000]  No, no, no. I know what astrology is. I'm saying, how would they be using this?
[56:06.000 --> 56:10.000]  I've heard J.P. Morgan talk about it, Billy. I know what you're saying.
[56:10.000 --> 56:23.000]  No, what you're saying is, and you're right, these people are obsessed with astrology. Folks, it's like, okay, again, an asteroid could hit Earth and change the entire surface of Earth immediately.
[56:23.000 --> 56:26.000]  And people want to freak out about global warming.
[56:26.000 --> 56:31.000]  People know that there's other planets out there that affect this planet's climate.
[56:31.000 --> 56:40.000]  NASA now has to admit there's other planets out there that are huge and that affect basically the Earth's atmosphere and the Earth's rotation.
[56:40.000 --> 56:42.000]  And they know all this.
[56:42.000 --> 56:54.000]  Maybe they know something about planets and a greater rotation of planets that's beyond our just eight planets, but they don't want to tell us about it because maybe it causes a flood or something.
[56:54.000 --> 57:01.000]  Now, as far as what they would be doing to, perhaps, I guess, are you saying they time out events around great astrological happenings?
[57:01.000 --> 57:07.000]  Or what are you saying? Because, I mean, well, look, we've had the eclipse. We've had all these blood moons.
[57:07.000 --> 57:13.000]  I mean, so there's all these rare astrological events happening. Is that what you're saying? They're just timing it around the same thing?
[57:13.000 --> 57:20.000]  Absolutely. Because astrology gives people an idea of, like, a timeline. It gives more power.
[57:20.000 --> 57:26.000]  They know that, hey, this is going on in astrology. This is the perfect time. They plan everything around astrology.
[57:26.000 --> 57:33.000]  I think that people that, I mean, it's billionaires who use astrology. You look around, you can study it. They use this.
[57:33.000 --> 57:40.000]  So I'm just wondering if you guys have done any research into astrology and if it's, you know, what they're part of their plan.
[57:40.000 --> 57:50.000]  Hi, Ashley from Chicago. Thank you for the call. Another interesting angle. We'll be right back with more of your calls. This is The Alex Jones Show.
[58:11.000 --> 58:17.000]  With this mixture of plant-based nutrients and antioxidants that help give your body total support.
[58:17.000 --> 58:26.000]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[58:26.000 --> 58:30.000]  Prostagard is something that the men on the Info Wars crew take every day.
[58:30.000 --> 58:37.000]  And from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[58:37.000 --> 58:45.000]  Now's the time to start naturally supporting your body. Get Prostagard on your side today exclusively at InfoWarsLife.com.
[58:45.000 --> 59:11.000]  Protect Your Skin with SPF 30 Sunscreen Lotion by EmRick's Essentials. Perfect for face and body, this natural, unscented sunscreen can be worn at all times of the day whenever you need sun protection.
[59:11.000 --> 59:20.000]  Protect Your Skin with SPF 30 Sunscreen Lotion by EmRick's Essentials.
[59:20.000 --> 59:29.000]  The organic oils help hydrate the skin, leaving it nice and smooth. The truly natural fragrance-free sunscreen for the most sensitive skin.
[59:29.000 --> 59:35.000]  EmRick's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[59:35.000 --> 59:43.000]  Protect Your Skin with SPF 30 Sunscreen Lotion by EmRick's Essentials. Stop exposing yourself and your family to toxic ingredients.
[59:43.000 --> 01:00:09.000]  Visit InfowarsStore.com and learn more about the new SPF 30 Sunscreen Lotion.
[01:00:13.000 --> 01:00:16.000]  Welcome back to The Alex Jones Show. I'm filling in for Alex today.
[01:00:16.000 --> 01:00:23.000]  Second Hour. It's Alex Jones.
[01:00:23.000 --> 01:00:30.000]  Well, President Trump is fulfilling his promises and it's very rare for a politician to do that.
[01:00:30.000 --> 01:00:39.000]  He's repealing some of the regulations from Obama's era. He's dismantling Obamacare. He's now looking at border wall prototypes.
[01:00:39.000 --> 01:00:43.000]  He's helping to drain the swamp. All kinds of stuff.
[01:00:43.000 --> 01:00:47.000]  Right now, everyone's attention is on Vegas because the FBI is trying to cover this thing up.
[01:00:47.000 --> 01:00:50.000]  America's not buying it. The deep state is not going to get away with this one.
[01:00:50.000 --> 01:00:54.000]  Let's go to Janice in New Orleans. Go ahead, Janice.
[01:00:54.000 --> 01:00:55.000]  Yes, hello.
[01:00:55.000 --> 01:00:56.000]  Hi.
[01:00:56.000 --> 01:01:01.000]  It's a pleasure to speak to you. Let me make sure my phone's not on speaker. Hold on just one second.
[01:01:01.000 --> 01:01:02.000]  Alright, you sound good.
[01:01:02.000 --> 01:01:04.000]  Okay, I got it now.
[01:01:04.000 --> 01:01:11.000]  No, there was something that really, really struck me. I'm not sure which press conference it was.
[01:01:11.000 --> 01:01:22.000]  But the sheriff said that it's an ongoing investigation and when I say, I don't know.
[01:01:22.000 --> 01:01:23.000]  I might know.
[01:01:23.000 --> 01:01:30.000]  I might. And I'm like, wait a minute. What? I would have lost my job if I had been a reporter because I would have asked him,
[01:01:30.000 --> 01:01:38.000]  sir, would you please repeat that? So what you're saying to me is that if you tell me you don't know something,
[01:01:38.000 --> 01:01:42.000]  you might, which would mean you would be lying.
[01:01:42.000 --> 01:01:47.000]  Well, and doesn't that just show you the nature of the reporters that are sitting in the room?
[01:01:47.000 --> 01:01:51.000]  I mean, that was one of the shocking things to me. Every time they took questions,
[01:01:51.000 --> 01:01:56.000]  how low energy, low IQ their questions would be,
[01:01:56.000 --> 01:02:02.000]  and how, again, like you said, the sheriff can just get away with saying something like that and there's no uproar.
[01:02:02.000 --> 01:02:08.000]  There's not even, there's not even like a hum amongst the press that's there, like nothing.
[01:02:08.000 --> 01:02:12.000]  Oh, okay. Oh, oh, you're hiding the truth. Okay. Yeah. Yeah. Yes, sir.
[01:02:12.000 --> 01:02:16.000]  That really struck me. I couldn't believe that he would say such a thing.
[01:02:16.000 --> 01:02:20.000]  You know, you're going to lie and you're going to admit that you're going to lie. That's really something.
[01:02:20.000 --> 01:02:25.000]  Well, I think that he was maybe trying to leave little cookie crumbs or Easter eggs, if you will,
[01:02:25.000 --> 01:02:32.000]  like the radicalization thing. But you specifically said that you wanted to mention the Tropicana SWAT team.
[01:02:32.000 --> 01:02:37.000]  Yes, I saw that when you showed that that was really strange. Yeah, very strange.
[01:02:37.000 --> 01:02:43.000]  How would you feel? I mean, if I was downtown here in my city in the lobby of the Motley on Hotel,
[01:02:43.000 --> 01:02:48.000]  and all of a sudden people started walking through and a man had a big gun and was pointing it at people.
[01:02:48.000 --> 01:02:54.000]  What is that? That is so not, let me tell you, the SWAT team is not going to aim guns at civilians like that.
[01:02:54.000 --> 01:02:58.000]  Especially if it's just one of them. I mean, it's just, it's just, it's absurd.
[01:02:58.000 --> 01:03:06.000]  Janice, thank you so much for the call. Let's go to, let's go to Jim in Georgia. Go ahead, Jim.
[01:03:06.000 --> 01:03:13.000]  Mr. Owen. Yes. We are winning the information more.
[01:03:13.000 --> 01:03:17.000]  Yes, more people are coming to InfoWars. I'm telling you the, see, here's what happens.
[01:03:17.000 --> 01:03:21.000]  The mainstream news lies about Trump all day. InfoWars grows.
[01:03:21.000 --> 01:03:28.000]  The mainstream news and the FBI lie about the Vegas massacre all day. InfoWars gets a bigger audience because we just tell the truth.
[01:03:28.000 --> 01:03:38.000]  Every time, every time. This is Jim from Justice Militia. I was involved in the Hillary's into some really weird six tough man contest.
[01:03:38.000 --> 01:03:46.000]  We are carrying the torch to our capacity. I'm praying for everyone that is a witness to everything that happened in Las Vegas,
[01:03:46.000 --> 01:03:54.000]  October 1st and 2nd. I'm going to call it. I want you to examine something if you would.
[01:03:54.000 --> 01:04:06.000]  You got 60 seconds. Yes, sir. ORA Monroe on YouTube. Just posted a video 17 hours ago, might be 18 now,
[01:04:06.000 --> 01:04:12.000]  that everyone should check out and pray for her. It was at the Planet Hollywood.
[01:04:12.000 --> 01:04:20.000]  If you would please examine that video, everyone. You are all part of the InfoWars, so it's your job.
[01:04:20.000 --> 01:04:29.000]  What an addition to the team. So many great people now on InfoWars. It's not just Alex Jones in the forefront all the time anymore.
[01:04:29.000 --> 01:04:32.000]  Thank you so much, every one of you.
[01:04:32.000 --> 01:04:37.000]  That's right. It's been all about the civilians trying to get to the bottom of this because we're not getting any answers.
[01:04:37.000 --> 01:04:42.000]  And who knows if we'll ever know the truth, but the big truth is they're clearly trying to cover something up here.
[01:04:42.000 --> 01:04:48.000]  Who knows what it is? On the other side, we're going to hear from Paul Joseph Watson the truth about Hollywood.
[01:04:48.000 --> 01:05:15.000]  Oh, yeah. Hollywood is also collapsing. I guess that's just a coincidence with the MAGA movement.
[01:05:15.000 --> 01:05:24.000]  Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[01:05:24.000 --> 01:05:32.000]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[01:05:32.000 --> 01:05:39.000]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[01:05:39.000 --> 01:05:45.000]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[01:05:45.000 --> 01:05:49.000]  Take control of your chemistry today with this super combo.
[01:05:49.000 --> 01:05:58.000]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com.
[01:05:58.000 --> 01:06:09.000]  The answer to 1984 is 1776. You're listening to the Alex Jones show.
[01:06:29.000 --> 01:06:35.000]  The scandal surrounding Harvey Weinstein represents another watershed moment in the culture war.
[01:06:35.000 --> 01:06:40.000]  But from a wider perspective, it's just another symptom of Hollywood's terminal decline.
[01:06:40.000 --> 01:06:44.000]  More and more people are beginning to get jaded by popular culture.
[01:06:44.000 --> 01:06:52.000]  Hollywood just had its worst US box office summer season in 25 years, a 16% drop in revenue compared to last year.
[01:06:52.000 --> 01:07:02.000]  Less tickets were sold in 2016 compared to 2002, despite there being almost double the number of movies playing in 2016 and a higher population.
[01:07:02.000 --> 01:07:06.000]  Americans are bored out of their minds and they're voting with their dollar.
[01:07:06.000 --> 01:07:13.000]  Studios once felt they could take more risks because even if a movie was a box office flop, DVD sales could recoup the loss.
[01:07:13.000 --> 01:07:21.000]  That safety net's disappearing fast. DVD sales are plummeting because Netflix and other on-demand services are eating up that market.
[01:07:21.000 --> 01:07:25.000]  That puts the onus on the studio not to take any risks.
[01:07:25.000 --> 01:07:30.000]  That's why there seems to be such a lack of diversity, such a paucity of new ideas.
[01:07:30.000 --> 01:07:40.000]  Everything's just a recycled franchise of superhero sequels because they know that brand recognition is always going to play well in the foreign market, mainly China.
[01:07:40.000 --> 01:07:43.000]  But now even those movies are starting to flop too.
[01:07:43.000 --> 01:07:47.000]  Everything is so stale, unimaginative and tedious.
[01:07:47.000 --> 01:07:58.000]  But there's another reason for Hollywood's decline. With the political climate so polarized, many on the right are boycotting Hollywood because it's now become the primary vehicle for left-wing narratives.
[01:07:58.000 --> 01:08:05.000]  Make no mistake about it, this is a backlash against social engineering that is now prevalent in modern movies.
[01:08:05.000 --> 01:08:11.000]  Even the far-left LA Times is asking, has Hollywood lost touch with American values?
[01:08:11.000 --> 01:08:17.000]  Look at Jennifer Lawrence for example, days after she goes on a bizarre anti-Trump global warming rant.
[01:08:17.000 --> 01:08:20.000]  We voted and it was really startling.
[01:08:20.000 --> 01:08:24.000]  Her new movie Bombs and she announces she's quitting acting for two years.
[01:08:24.000 --> 01:08:27.000]  And yes, the primary reason is because the movie sucked.
[01:08:27.000 --> 01:08:36.000]  But with anti-Trump hysteria running rampant, studios, directors and actors increasingly see it as their role to become culture warriors.
[01:08:36.000 --> 01:08:42.000]  Pleasing the gods of political correctness by obsessing about diversity and gender balance.
[01:08:42.000 --> 01:08:50.000]  Top film critics with huge influence like Owen Gleberman are openly calling on movies and awards shows to get even more political.
[01:08:50.000 --> 01:08:56.000]  Amplifying far-left axioms has taken precedence over and above what should be their only concern.
[01:08:56.000 --> 01:08:58.000]  Making a good frigging movie.
[01:08:58.000 --> 01:09:02.000]  Conservative actors in Hollywood have been shunned for decades.
[01:09:02.000 --> 01:09:07.000]  Roberts famously said he never expected to work in Hollywood again after criticising Obama.
[01:09:07.000 --> 01:09:16.000]  I'm routinely contacted by actors who have been fired or lost roles because their conservative beliefs were outed or because they voted for Trump.
[01:09:16.000 --> 01:09:20.000]  Being conservative in Hollywood is akin to being gay in the 1950s.
[01:09:20.000 --> 01:09:27.000]  They literally have to create clandestine secret societies just to be able to express their beliefs without fear of punitive measures.
[01:09:27.000 --> 01:09:34.000]  The group is called Friends of Abe named after Abraham Lincoln and it's made up of 1,500 conservative members of the entertainment industry.
[01:09:34.000 --> 01:09:38.000]  They gather for things like meals and drinks and to learn about the political process.
[01:09:38.000 --> 01:09:40.000]  We see the same thing with TV.
[01:09:40.000 --> 01:09:48.000]  Despite good ratings, ABC cancelled Tim Allen's last man standing with Allen making it clear why they took that decision.
[01:09:48.000 --> 01:09:54.000]  I said there's nothing more dangerous to me, especially in this climate, than a funny, likable conservative.
[01:09:54.000 --> 01:10:01.000]  That was the most dangerous thing because he was mitigated on the show by a family of women that had different opinions.
[01:10:01.000 --> 01:10:06.000]  But the guy was a likable guy and really was a principled guy just about work and ethics and all this stuff.
[01:10:06.000 --> 01:10:10.000]  I think there's nothing more dangerous right now than a likable conservative.
[01:10:10.000 --> 01:10:12.000]  But then look at late night TV.
[01:10:12.000 --> 01:10:19.000]  The less they focus on comedy and the more they focus on spouting left wing talking points, the further their ratings plummet.
[01:10:19.000 --> 01:10:23.000]  All of these shows combined can barely get 8 million viewers.
[01:10:23.000 --> 01:10:26.000]  Jay Leno used to pull in almost that on his own.
