[00:00.000 --> 00:05.880]  Kevin Martin here with infowars.com and we are here in beautiful downtown
[1:00:41.880 --> 1:00:49.880]  dealing there in the Marlago, Florida, at his estate and public club or private club about what happened.
[1:00:49.880 --> 1:00:52.880]  You know, I almost don't even want to get into this because I'm telling you,
[1:00:52.880 --> 1:00:55.880]  99% of the attacks on Infowars we don't cover.
[1:00:55.880 --> 1:00:58.880]  Okay, we don't cover it because it just gets boring.
[1:00:58.880 --> 1:01:03.880]  But if it's informative and if it can show you how they're manipulating, then I'll play it.
[1:01:03.880 --> 1:01:10.880]  So at the bottom of the hour, we've got John Oliver, who took a two month hiatus after he was defeated
[1:01:10.880 --> 1:01:12.880]  and after all his globalism didn't work.
[1:01:12.880 --> 1:01:19.880]  Another person from the UK here lecturing us down our nose how bad America is.
[1:01:19.880 --> 1:01:23.880]  When Paul Watson does it from the UK, he's supporting what founded the country and our sovereignty,
[1:01:23.880 --> 1:01:25.880]  just like we supported his Brexit.
[1:01:25.880 --> 1:01:27.880]  We supported the people of the UK.
[1:01:27.880 --> 1:01:30.880]  We didn't get involved in their life.
[1:01:30.880 --> 1:01:32.880]  We just said, we support you and your sovereignty.
[1:01:32.880 --> 1:01:34.880]  Same thing Paul does.
[1:01:34.880 --> 1:01:37.880]  He's more American than 99% of the Americans I know.
[1:01:37.880 --> 1:01:41.880]  Of course, it was Brits like him that founded this country back in 1776
[1:01:41.880 --> 1:01:44.880]  because that all came out of the Magna Carta.
[1:01:44.880 --> 1:01:47.880]  1776 belongs to England.
[1:01:47.880 --> 1:01:53.880]  It was a fight between brothers, a fight between cousins, as Winston Churchill said.
[1:01:53.880 --> 1:01:56.880]  Read his three volumes set, the history of the English-speaking peoples.
[1:01:56.880 --> 1:01:57.880]  It's powerful.
[1:01:57.880 --> 1:02:00.880]  I read that when I was about 14 years old, couldn't put it down.
[1:02:00.880 --> 1:02:04.880]  But people think, you know, America is some anti-British thing.
[1:02:04.880 --> 1:02:06.880]  It's not. Look at our red, white and blue.
[1:02:06.880 --> 1:02:12.880]  The reforms that had taken 600 years to get going in England finally crystallized here.
[1:02:12.880 --> 1:02:16.880]  And their parliament voted not even to have war with us at first.
[1:02:16.880 --> 1:02:18.880]  So the king showed up and said it's your duty.
[1:02:18.880 --> 1:02:19.880]  We're going to war.
[1:02:19.880 --> 1:02:20.880]  He came towards the thirds.
[1:02:20.880 --> 1:02:22.880]  That's one reason they lost is the people weren't behind it.
[1:02:22.880 --> 1:02:25.880]  They were fighting their cousins, literally.
[1:02:25.880 --> 1:02:28.880]  Literally their cousins.
[1:02:28.880 --> 1:02:34.880]  So when Paul Watson promotes freedom, it's absolutely welcome here in America.
[1:02:34.880 --> 1:02:40.880]  But when John Oliver, it's just like Pierce Morgan, coming here has his own darn bodyguards
[1:02:40.880 --> 1:02:43.880]  and he makes fun of hicks and guys and cowboy hats and our guns.
[1:02:43.880 --> 1:02:46.880]  Then, dude, if you don't love it, leave it.
[1:02:46.880 --> 1:02:47.880]  And look, you have your free speech here.
[1:02:47.880 --> 1:02:48.880]  If you're a citizen, I get it.
[1:02:48.880 --> 1:02:53.880]  I have my free speech to say, get the hell out, man.
[1:02:53.880 --> 1:02:56.880]  I don't mind you switching sides and fighting for things you believe in,
[1:02:56.880 --> 1:03:00.880]  but when you come here and act like you're an American and then lecture us all day,
[1:03:00.880 --> 1:03:03.880]  you're walking on the fight inside of me.
[1:03:03.880 --> 1:03:08.880]  To quote the late Great Merle Haggard, you're walking on the fight inside of me,
[1:03:08.880 --> 1:03:14.880]  running down a way of life that our fighting men fought and died to keep.
[1:03:14.880 --> 1:03:16.880]  You don't love it, leave it.
[1:03:16.880 --> 1:03:19.880]  Let this song be a warning to you.
[1:03:19.880 --> 1:03:22.880]  You're running down my country, Hoss.
[1:03:22.880 --> 1:03:24.880]  You're walking on the fight inside of me.
[1:03:24.880 --> 1:03:28.880]  Yeah, you're walking on the fight inside of me.
[1:03:28.880 --> 1:03:30.880]  Running down a way of life.
[1:03:30.880 --> 1:03:34.880]  That's all you do is you run us down because you hate us because we're freer than you.
[1:03:34.880 --> 1:03:37.880]  We're not domesticated.
[1:03:37.880 --> 1:03:40.880]  So you sit there and do your Islamic worship all day long.
[1:03:40.880 --> 1:03:43.880]  You run all the rest of your Orthodox liberal crap.
[1:03:43.880 --> 1:03:44.880]  We don't want it.
[1:03:44.880 --> 1:03:45.880]  Your ratings are in the toilet.
[1:03:45.880 --> 1:03:46.880]  You're a joke.
[1:03:46.880 --> 1:03:52.880]  They brought you back revamped out of the gates to attack yours truly.
[1:03:52.880 --> 1:03:55.880]  After you lectured us that Donald Trump could never win over and over again.
[1:03:55.880 --> 1:03:57.880]  Because, you know, you're the intellectual.
[1:03:57.880 --> 1:03:59.880]  Everybody knows the British accent is intellectual.
[1:03:59.880 --> 1:04:00.880]  You know, there's no facts behind it.
[1:04:00.880 --> 1:04:05.880]  And now you make fun of me out of context and I'll go, look at this loon.
[1:04:05.880 --> 1:04:08.880]  Hey, boy, people want legitimacy.
[1:04:08.880 --> 1:04:10.880]  They want real.
[1:04:10.880 --> 1:04:14.880]  They want to hear somebody that can speak to them and touch them inside.
[1:04:14.880 --> 1:04:15.880]  That's what I'm doing.
[1:04:15.880 --> 1:04:17.880]  If I'm one thing, I'm genuine.
[1:04:17.880 --> 1:04:19.880]  If I'm one thing, I'm real.
[1:04:19.880 --> 1:04:22.880]  If I'm one thing, I say what I say.
[1:04:22.880 --> 1:04:23.880]  You better believe it.
[1:04:23.880 --> 1:04:24.880]  You better know it.
[1:04:24.880 --> 1:04:28.880]  That's why they always attack and say, I'm a sell out.
[1:04:28.880 --> 1:04:31.880]  I'm illegitimate or I did this or I did that.
[1:04:31.880 --> 1:04:34.880]  I'm a sell out to my family in this country and freedom.
[1:04:34.880 --> 1:04:36.880]  Sold out a long time ago.
[1:04:36.880 --> 1:04:42.880]  There's not going to be getting me because I sold out from the time I was conscious that I wanted freedom.
[1:04:42.880 --> 1:04:43.880]  I sold out to justice.
[1:04:43.880 --> 1:04:45.880]  I sold out to free market.
[1:04:45.880 --> 1:04:47.880]  I sold out to Jesus Christ.
[1:04:47.880 --> 1:04:48.880]  Absolutely.
[1:04:48.880 --> 1:04:49.880]  You bet.
[1:04:49.880 --> 1:04:51.880]  I'm a sell out all the way.
[1:04:51.880 --> 1:04:57.880]  I'm not a bully and I'm not a scumbag and I'm going to stand up against bullies and I'm going to run you over because I'm a stronger man.
[1:04:57.880 --> 1:04:59.880]  Because I got God on my side punk.
[1:05:57.880 --> 1:06:00.880]  This is Owen Schreuer for Infowars.com.
[1:06:27.880 --> 1:06:46.880]  If you're healthy and want to maintain your vigor and longevity and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day to day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats and amino acids that needs to do its healing work, you need to check out InfowarsTeam.com.
[1:06:46.880 --> 1:06:48.880]  Give your body the gift of good nutrition.
[1:06:48.880 --> 1:06:50.880]  Head over to InfowarsTeam.com.
[1:06:50.880 --> 1:06:52.880]  Your body will be very grateful.
[1:06:52.880 --> 1:06:59.880]  On the web at InfowarsTeam.com. That's InfowarsTeam.com.
[1:07:22.880 --> 1:07:27.880]  We have a host mechanism right now with all the refugees spreading disease around.
[1:07:27.880 --> 1:07:30.880]  We have biological warfare going on everywhere.
[1:07:30.880 --> 1:07:31.880]  These are all parasites.
[1:07:31.880 --> 1:07:33.880]  Tell us about all the stuff that you said. There's so many things that are in it.
[1:07:33.880 --> 1:07:35.880]  You have the neem in there.
[1:07:35.880 --> 1:07:38.880]  You have the organic clove bud, the organic wormwood.
[1:07:38.880 --> 1:07:41.880]  I recommend doing a parasite cleanse at least twice a year.
[1:07:41.880 --> 1:07:52.880]  Alright, well I'm glad we've got some back in because I'm going back on it today. It just came back in yesterday. Living Defense. InfowarsLife.com. And folks, you can't lose. It's full of stuff that's great for your body, period.
[1:07:52.880 --> 1:07:56.880]  And you support the broadcast. InfowarsLife.com. Thank you, Dr. Group, from the Global Healing Center.
[1:07:56.880 --> 1:08:12.880]  Thank you so much for all your work, sir, on this great product.
[1:08:12.880 --> 1:08:17.880]  I hear people talking bad about the way we have to live here.
[1:08:17.880 --> 1:08:22.880]  I don't think being president is going to be good for Donald Trump because the president wants to be liked.
[1:08:22.880 --> 1:08:28.880]  And when you're the president, you're the most hated person in the world. Look at what happened to President Obama or President Bush before that.
[1:08:28.880 --> 1:08:32.880]  Do you have that same sense after talking with Trump on Friday?
[1:08:32.880 --> 1:08:37.880]  Well, I think he is a little sensitive to the press criticism.
[1:08:37.880 --> 1:08:39.880]  I would be too.
[1:08:39.880 --> 1:08:44.880]  He's been in New York media circles for years. You can't get into a tougher arena than that.
[1:08:44.880 --> 1:08:47.880]  He's been fighting a lot of big fights through the years.
[1:08:47.880 --> 1:08:49.880]  This is a guy that's battle tested.
[1:08:49.880 --> 1:08:53.880]  I think the problem is not so much him. It's the White House.
[1:08:53.880 --> 1:08:58.880]  The White House is showing not the amount of order that we need to see.
[1:08:58.880 --> 1:09:01.880]  I think there's a lot of weakness coming out of the chief of staff.
[1:09:01.880 --> 1:09:07.880]  I think Rice Pribis, good guy, well-intentioned, but he clearly doesn't know how the federal agencies work.
[1:09:07.880 --> 1:09:12.880]  He doesn't have a really good system. He doesn't know how the communications flow.
[1:09:12.880 --> 1:09:16.880]  You know, I think Sean Spicer is doing a very good job under difficult circumstances.
[1:09:16.880 --> 1:09:23.880]  But I do think the president is not getting the backup he needs in the operation of the White House.
[1:09:23.880 --> 1:09:28.880]  And sometimes the pushback that he needs, which you would have with a stronger White House counsel.
[1:09:28.880 --> 1:09:30.880]  The White House, Chief of Staff.
[1:09:30.880 --> 1:09:34.880]  Chris Ruddy really doesn't need any introduction. Everybody knows Newsmax from Fox News,
[1:09:34.880 --> 1:09:36.880]  one of the biggest news sites in the world.
[1:09:36.880 --> 1:09:40.880]  The guy that first exposed the Clintons and all those scandals.
[1:09:40.880 --> 1:09:43.880]  And two weeks ago, I knew that Trump was asking folks,
[1:09:43.880 --> 1:09:46.880]  hey, what do you think of Priebus? I really got problems with him.
[1:09:46.880 --> 1:09:50.880]  And I didn't want to leak that info because Trump hates leaks so much.
[1:09:50.880 --> 1:09:52.880]  I don't want to leak on leaks.
[1:09:52.880 --> 1:09:54.880]  But I'll just say it now because it's coming out.
[1:09:54.880 --> 1:09:56.880]  He's one of the big leakers.
[1:09:56.880 --> 1:09:58.880]  And he keeps giving info to Paul Ryan's the word.
[1:09:58.880 --> 1:10:03.880]  And I know that Chris Ruddy is a member of that exclusive club that's Trump's.
[1:10:03.880 --> 1:10:05.880]  I know that he's friends with Trump. That's on record.
[1:10:05.880 --> 1:10:08.880]  And he talked to him this weekend out there while the Japanese Prime Minister was there.
[1:10:08.880 --> 1:10:13.880]  They're in Mar-a-Lago. And from the little birds that I talked to that were also there,
[1:10:13.880 --> 1:10:15.880]  they were hearing some of the same stuff.
[1:10:15.880 --> 1:10:21.880]  Mr. Ruddy has had kind of a kind, let's say filtered version of what was being said.
[1:10:21.880 --> 1:10:23.880]  Now I know that Ruddy, I didn't get this from Ruddy,
[1:10:23.880 --> 1:10:27.880]  is getting phone calls from certain people saying, why don't you walk this back?
[1:10:27.880 --> 1:10:29.880]  So we'll find out exactly what did happen.
[1:10:29.880 --> 1:10:33.880]  I appreciate Chris Ruddy of Newsmax.com joining us, investigative journalist.
[1:10:33.880 --> 1:10:35.880]  Thank you for joining us.
[1:10:35.880 --> 1:10:39.880]  Alex, thank you for having me on again. It was many years ago we were on together.
[1:10:39.880 --> 1:10:43.880]  And I'm willing to tell you all the secrets to you and your audience,
[1:10:43.880 --> 1:10:46.880]  but we got to all agree to that. We'll keep it a secret.
[1:10:46.880 --> 1:10:48.880]  Exactly.
[1:10:48.880 --> 1:10:53.880]  But, you know, I'm a media person, personality as well as running Newsmax.
[1:10:53.880 --> 1:10:56.880]  I tell people what I think I happen to don't.
[1:10:56.880 --> 1:11:00.880]  Donald Trump filmed him for almost 20 years.
[1:11:00.880 --> 1:11:03.880]  But my views are always my views.
[1:11:03.880 --> 1:11:07.880]  I do not make a pretence. I'm speaking to the president of the United States.
[1:11:07.880 --> 1:11:10.880]  Because you know what? And you know Donald Trump, I know you've spoken up.
[1:11:10.880 --> 1:11:14.880]  He can speak well for himself. He doesn't need me to do it.
[1:11:14.880 --> 1:11:17.880]  But I have my own views. You know, sometimes I disagree with Donald.
[1:11:17.880 --> 1:11:21.880]  So I was asked yesterday on CNN with Brian Seltzer.
[1:11:21.880 --> 1:11:26.880]  He's one of the few guys I go on CNN because I think he's fair to me at least.
[1:11:26.880 --> 1:11:28.880]  And he asked me what I thought was going on.
[1:11:28.880 --> 1:11:33.880]  I said, look, you know, there's been a lot of scrubs and I think that the president's not getting this true message,
[1:11:33.880 --> 1:11:36.880]  which is a really good message out.
[1:11:36.880 --> 1:11:39.880]  And I said that Rice is falling short.
[1:11:39.880 --> 1:11:41.880]  I did not call for him to be fired.
[1:11:41.880 --> 1:11:43.880]  I did not say that he was a bad guy.
[1:11:43.880 --> 1:11:45.880]  I said he's a good guy in my book.
[1:11:45.880 --> 1:11:48.880]  Well intentioned. I think he's very loyal to the president.
[1:11:48.880 --> 1:11:51.880]  But I don't think, I said at the time, I didn't think he was well served.
[1:11:51.880 --> 1:11:58.880]  That has morphed into a huge media story that maybe Trump wants to throw a rhinos over.
[1:11:58.880 --> 1:12:01.880]  That was not anything I'm knowledgeable about.
[1:12:01.880 --> 1:12:05.880]  I have no knowledge of that. I just know what I believe.
[1:12:05.880 --> 1:12:10.880]  And I will just tell you, like I've always done, what I believe and what I think,
[1:12:10.880 --> 1:12:12.880]  even if you disagree or don't like it.
[1:12:12.880 --> 1:12:16.880]  Sure. And of course, this is the CEO, not just founder of Newsmax.com.
[1:12:16.880 --> 1:12:19.880]  Again, I need no introduction. Christopher Ruddy.
[1:12:19.880 --> 1:12:22.880]  I know that Jared Kushner, obviously the powerhouse,
[1:12:22.880 --> 1:12:28.880]  great brain, intellectual, you know, Trump's daughter's husband,
[1:12:28.880 --> 1:12:32.880]  who's a big part of the whole operation, has reportedly contacted you.
[1:12:32.880 --> 1:12:36.880]  And you guys have had some discussions about what was said on CNN.
[1:12:36.880 --> 1:12:41.880]  Well, let me tell you, yesterday after my story blew up all across the media,
[1:12:41.880 --> 1:12:44.880]  I got a call from Rice. He reached out to his credit.
[1:12:44.880 --> 1:12:48.880]  He said, look, you know, I think your criticisms were unfair.
[1:12:48.880 --> 1:12:50.880]  He said, I think you're going to see a lot of good changes
[1:12:50.880 --> 1:12:55.880]  in the pot of things where we're in different, difficult, hostile work environment here.
[1:12:55.880 --> 1:12:58.880]  As we all know, the press is at war with Trump.
[1:12:58.880 --> 1:13:03.880]  And he said, we're trying to fix things and get things working properly and smoothly.
[1:13:03.880 --> 1:13:05.880]  And he said, you got to give us a little more time.
[1:13:05.880 --> 1:13:07.880]  I said, I understand it. I hear you.
[1:13:07.880 --> 1:13:10.880]  And I said, look, I'm willing to look at results. I'm not out to get you.
[1:13:10.880 --> 1:13:15.880]  And then Jared, we were speaking on another matter later, Jared Kushner.
[1:13:15.880 --> 1:13:19.880]  And I have to think very highly of him. I'm really glad that he's there
[1:13:19.880 --> 1:13:23.880]  because he's a very sensible guy. He's a good business guy, a young guy,
[1:13:23.880 --> 1:13:25.880]  and he's got the president's ear.
[1:13:25.880 --> 1:13:29.880]  And he said to me that what Rice was doing, and his opinion, an amazing job.
[1:13:29.880 --> 1:13:32.880]  That was his words. I said, look, I'll put it out on Twitter.
[1:13:32.880 --> 1:13:35.880]  That that's what I heard. I'm not out to get these guys.
[1:13:35.880 --> 1:13:41.880]  But my job in the press, and it's your job, Alex, is not to parrot,
[1:13:41.880 --> 1:13:45.880]  but to give honest feedback. And my experience with Donald Trump over many years
[1:13:45.880 --> 1:13:49.880]  is he appreciates feedback. He loves it.
[1:13:49.880 --> 1:13:55.880]  I've never seen a guy that wants more feedback from not only famous, important people,
[1:13:55.880 --> 1:14:01.880]  but also ordinary people. He's always asking people what they think and how they feel.
[1:14:01.880 --> 1:14:03.880]  He certainly does that.
[1:14:03.880 --> 1:14:10.880]  Look, I learned weeks ago that Trump is asking a lot of people,
[1:14:10.880 --> 1:14:14.880]  what do you think of Priebus?
[1:14:14.880 --> 1:14:21.880]  And that he's even going further, saying who do you think would be a good new chief of staff?
[1:14:21.880 --> 1:14:23.880]  And the word is for folks that really know Trump good.
[1:14:23.880 --> 1:14:28.880]  If he's gotten to that second step, there's a very good chance he's looking at axing him.
[1:14:28.880 --> 1:14:31.880]  Now, I obviously sat on top of that info, though I had it from a lot of sources,
[1:14:31.880 --> 1:14:34.880]  because I don't want to be involved in the inner intrigues of the White House.
[1:14:34.880 --> 1:14:37.880]  I want policy. I want tax cuts.
[1:14:37.880 --> 1:14:40.880]  I want our borders secure. I mean, I want results.
[1:14:40.880 --> 1:14:44.880]  I don't care about the red carpet pageantry and the helicopters and all the crap.
[1:14:44.880 --> 1:14:46.880]  I'm here in Texas. I've got my own thing.
[1:14:46.880 --> 1:14:49.880]  45 million people a week listening conservatively.
[1:14:49.880 --> 1:14:55.880]  But when I look at what's going on and I see that he is connected to Paul Ryan
[1:14:55.880 --> 1:14:58.880]  and the Republicans are still pushing this Russian narrative,
[1:14:58.880 --> 1:15:04.880]  I know internally they're trying to use that as an internal coup to kick out all the people they don't like
[1:15:04.880 --> 1:15:08.880]  and endangering the president in the process. There are no Russian connections,
[1:15:08.880 --> 1:15:14.880]  but if General Flynn is on the phone setting up a phone call the next day for the president with the Russian president,
[1:15:14.880 --> 1:15:17.880]  he's on the phone with the ambassador and they say, we want to talk about sanctions.
[1:15:17.880 --> 1:15:19.880]  He goes, well, sure, you can talk about sanctions.
[1:15:19.880 --> 1:15:21.880]  So technically they didn't talk about sanctions.
[1:15:21.880 --> 1:15:24.880]  They just mentioned they wanted to talk about sanctions with the president elect,
[1:15:24.880 --> 1:15:26.880]  which is totally normal.
[1:15:26.880 --> 1:15:31.880]  So the media is going along with this and some of the whole establishment right wing rhinos
[1:15:31.880 --> 1:15:36.880]  who try to defeat Trump in the election, they are going along with this as an internal power play.
[1:15:36.880 --> 1:15:38.880]  So, I mean, let's just say it.
[1:15:38.880 --> 1:15:44.880]  I'm not just beauty what you're saying, but on the other hand, I'm not privy to any of it and I'm not aware of that.
[1:15:44.880 --> 1:15:49.880]  That's the case. I know, and I think we both agree, the media is like in war with the president.
[1:15:49.880 --> 1:15:56.880]  I was on CNN yesterday and they spent a half hour before I went on saying the guy's a pathological liar
[1:15:56.880 --> 1:15:59.880]  and that he's mentally ill.
[1:15:59.880 --> 1:16:01.880]  Now, I've known this guy for a long time.
[1:16:01.880 --> 1:16:03.880]  I've interacted with a lot of his businesses.
[1:16:03.880 --> 1:16:05.880]  I know you've met him as well.
[1:16:05.880 --> 1:16:09.880]  His businesses run flawlessly, always hires really good people.
[1:16:09.880 --> 1:16:12.880]  He's the opposite of a flake. The guy has superhuman.
[1:16:12.880 --> 1:16:15.880]  I mean, he's even slicker when you're talking to him in person or over the phone.
[1:16:15.880 --> 1:16:16.880]  I wonder how the guy is.
[1:16:16.880 --> 1:16:19.880]  Yeah, he's got to be the smoothest person I've ever known.
[1:16:19.880 --> 1:16:24.880]  Well, he hires really good people in this very little staff overturn I've seen through the years.
[1:16:24.880 --> 1:16:29.880]  So he's not a guy like Hires Park. He picked out an eight-team for the cabinet.
[1:16:29.880 --> 1:16:32.880]  They're just getting in. He's only in two weeks.
[1:16:32.880 --> 1:16:34.880]  They're not giving this guy a moment to breathe.
[1:16:34.880 --> 1:16:38.880]  And my problem with the White House is he's done all these good things.
[1:16:38.880 --> 1:16:43.880]  Excel, the lobbying ban was terrific.
[1:16:43.880 --> 1:16:47.880]  He's saving American jobs. Do you hear any of that talk about that?
[1:16:47.880 --> 1:16:52.880]  No, they're all talking about day and night, about Nordstrom's and God.
[1:16:52.880 --> 1:16:57.880]  And even like the Rhine story, I think it's an important story, and the Flynn story.
[1:16:57.880 --> 1:17:00.880]  There are little bit diversions, I think.
[1:17:00.880 --> 1:17:02.880]  Every administration is going to have a little...
[1:17:02.880 --> 1:17:08.880]  This guy is the first citizen, non-politician president in the country's history.
[1:17:08.880 --> 1:17:11.880]  We've got to give him a little more plaque than they're giving him.
[1:17:11.880 --> 1:17:14.880]  Well, certainly they're trying to get everybody to ostracize the Trumps,
[1:17:14.880 --> 1:17:17.880]  because they're the avant-garde. They're the cutting edge.
[1:17:17.880 --> 1:17:21.880]  Our liberty movement that you're part of and have been part of for 25 years, Chris,
[1:17:21.880 --> 1:17:26.880]  is the new counterculture, and that's why everything we do is successful.
[1:17:26.880 --> 1:17:28.880]  Everything they do is turning to crap now.
[1:17:28.880 --> 1:17:31.880]  And I'm just trying to get the establishment Republicans to realize,
[1:17:31.880 --> 1:17:35.880]  listen, the water's great. Get in here. Let's save the country.
[1:17:35.880 --> 1:17:37.880]  I mean, I had... I'm not bragging, but I can show you the numbers.
[1:17:37.880 --> 1:17:38.880]  I'm going to send these to you.
[1:17:38.880 --> 1:17:43.880]  We had 85 million people that actually listened or tuned in or watched videos election week.
[1:17:43.880 --> 1:17:45.880]  Our normal's about 40-something.
[1:17:45.880 --> 1:17:49.880]  But now our new graphs are showing 50-60 a week. It's exponential.
[1:17:49.880 --> 1:17:51.880]  Everybody's got numbers like that.
[1:17:51.880 --> 1:17:54.880]  And all I'm saying is, we're just one show, Chris.
[1:17:54.880 --> 1:17:57.880]  This whole globalist thing is over.
[1:17:57.880 --> 1:18:00.880]  I mean, all over the world, globalism is in crisis.
[1:18:00.880 --> 1:18:06.880]  They're now saying that the French Le Pen leader is a Russian agent,
[1:18:06.880 --> 1:18:07.880]  because he's ahead in the polls.
[1:18:07.880 --> 1:18:11.880]  No, it's because Europe's been overrun with the jihadis. Go ahead.
[1:18:11.880 --> 1:18:17.880]  Look, we're facing some of the greatest crises this country has ever faced.
[1:18:17.880 --> 1:18:20.880]  And we need... The public decided that it wanted new leadership
[1:18:20.880 --> 1:18:23.880]  and it didn't want the old same old same old.
[1:18:23.880 --> 1:18:25.880]  And we need to stand behind the president.
[1:18:25.880 --> 1:18:27.880]  He's going to have some policies.
[1:18:27.880 --> 1:18:28.880]  I don't know if there are...
[1:18:28.880 --> 1:18:32.880]  I think that people should be more supportive of him than they are
[1:18:32.880 --> 1:18:34.880]  from both the Republican side.
[1:18:34.880 --> 1:18:38.880]  And I'm a little shocked, you know, this Russian thing I think is being overplayed,
[1:18:38.880 --> 1:18:42.880]  because you know what? We both know it didn't impact the election at all.
[1:18:42.880 --> 1:18:46.880]  Hillary actually did better than Obama in many, many states.
[1:18:46.880 --> 1:18:49.880]  So that Russian influence had anything to do with it.
[1:18:49.880 --> 1:18:50.880]  It did the hell.
[1:18:50.880 --> 1:18:55.880]  Trump won because he actually went to states like Ohio and Pennsylvania
[1:18:55.880 --> 1:18:57.880]  and he started talking about the issues they care about,
[1:18:57.880 --> 1:19:00.880]  which was jobs and trade and border security.
[1:19:00.880 --> 1:19:01.880]  That's why he won.
[1:19:01.880 --> 1:19:04.880]  Everybody was like, why did he win? It was a trick. No, no.
[1:19:04.880 --> 1:19:06.880]  It was honest. He tried.
[1:19:06.880 --> 1:19:10.880]  So I, you know, I just think that we need to be a little more fair.
[1:19:10.880 --> 1:19:14.880]  I try on Newsmax every day to say, look, how are we going to be fair to him?
[1:19:14.880 --> 1:19:16.880]  We criticize Donald Trump.
[1:19:16.880 --> 1:19:17.880]  Sure.
[1:19:17.880 --> 1:19:24.880]  But we also, it's very supportive when we can be, and you know, the media is,
[1:19:24.880 --> 1:19:26.880]  you know, they're bad news. They're not good.
[1:19:26.880 --> 1:19:28.880]  They've been really attacking him.
[1:19:28.880 --> 1:19:32.880]  And I think they're vicious almost and I don't blame them for being angry.
[1:19:32.880 --> 1:19:35.880]  Chris Ruddy of Newsmax.com is only here about six more minutes with us.
[1:19:35.880 --> 1:19:36.880]  He's obviously got a full play today.
[1:19:36.880 --> 1:19:38.880]  One of the biggest stories out there.
[1:19:38.880 --> 1:19:39.880]  Here's where I am.
[1:19:39.880 --> 1:19:43.880]  I've been told by multiple people, some of you know, some of which you might not,
[1:19:43.880 --> 1:19:47.880]  but it's, I mean, I've called around that it, that rinse does things,
[1:19:47.880 --> 1:19:50.880]  which you need to stop doing, like calling somebody he doesn't like and say,
[1:19:50.880 --> 1:19:52.880]  I want your resignation. The president wants it.
[1:19:52.880 --> 1:19:55.880]  Then that person checks with the president and it's not true.
[1:19:55.880 --> 1:20:01.880]  So that's what Trump is angry about is that, is that previous is basically trying to run everything
[1:20:01.880 --> 1:20:07.880]  and leaking information to the Republican party that obviously people like John McCain
[1:20:07.880 --> 1:20:09.880]  that are out to get the president.
[1:20:09.880 --> 1:20:12.880]  And I don't know what previous is thinking because that's what I've been told from multiple sources.
[1:20:12.880 --> 1:20:14.880]  Go ahead.
[1:20:14.880 --> 1:20:19.880]  You know, I don't know if that's true or not, but my, my experience is I believe that he's loyal to the president.
[1:20:19.880 --> 1:20:21.880]  I don't think he's trying to harm the president.
[1:20:21.880 --> 1:20:23.880]  I just think he's very new to the job.
[1:20:23.880 --> 1:20:28.880]  This is the guy that was ran the political arm of the Republican party for a number of years.
[1:20:28.880 --> 1:20:30.880]  He's got, he's a good relationship builder.
[1:20:30.880 --> 1:20:33.880]  He is close with Paul Ryan, as you mentioned.
[1:20:33.880 --> 1:20:38.880]  I think the president picked them because the president doesn't know a lot of these guys in Washington
[1:20:38.880 --> 1:20:42.880]  figured out, hey, I'll pick the head of the RNC.
[1:20:42.880 --> 1:20:43.880]  He needs a guy. He wants to unify.
[1:20:43.880 --> 1:20:44.880]  Look, makes perfect sense.
[1:20:44.880 --> 1:20:47.880]  I'm not out to get a previous's head.
[1:20:47.880 --> 1:20:52.880]  All I'm saying is I heard from a little bird that the president was asking you what you thought.
[1:20:52.880 --> 1:20:56.880]  And when the president starts doing that, everybody knows that's kind of the angle he does,
[1:20:56.880 --> 1:20:58.880]  that it means somebody's being examined.
[1:20:58.880 --> 1:21:02.880]  And then you don't deserve a bunch of pushback from, from, you know, Darren Custer or anybody else
[1:21:02.880 --> 1:21:09.880]  for simply talking about the fact that, you know, maybe the chief of staff is a little wet behind the ears.
[1:21:09.880 --> 1:21:12.880]  So I'm glad that you've come on to talk about this.
[1:21:12.880 --> 1:21:17.880]  Well, I don't want to imply that anyone, the president asked me to go forward.
[1:21:17.880 --> 1:21:24.880]  I just happened to have met the president, but it was not, this was not the issue that we discussed when we met.
[1:21:24.880 --> 1:21:27.880]  And I don't want to imply that he, I speak for myself.
[1:21:27.880 --> 1:21:30.880]  I go on the media appearances, you know, I've done this before.
[1:21:30.880 --> 1:21:34.880]  And I do it through Newsmax and I'm just going to continue to call it like it is.
[1:21:34.880 --> 1:21:40.880]  And, you know, sometimes the president might not even like it, but he probably doesn't agree with everything you said.
[1:21:40.880 --> 1:21:41.880]  Oh, he certainly doesn't.
[1:21:41.880 --> 1:21:44.880]  He is, what we both agree is he's a guy that likes information.
[1:21:44.880 --> 1:21:48.880]  He asks a lot of people their opinion, which I think is a great thing.
[1:21:48.880 --> 1:21:54.880]  And I wouldn't necessarily think he wants to, he's going to judge right like he judges it.
[1:21:54.880 --> 1:21:58.880]  All his businesses and everything else on results.
[1:21:58.880 --> 1:22:04.880]  And if the results are good and we'll see in the next couple of months, he'll be very supportive of it.
[1:22:04.880 --> 1:22:06.880]  Well, I hope that's the case.
[1:22:06.880 --> 1:22:11.880]  In the few minutes we've got left here with Chris Ruddy, CEO, founder of Newsmax.com.
