[00:00.000 --> 00:02.000]  ["Pomp and Circumstance"]
[1:03:02.000 --> 1:03:04.000]  they loved to eat American processed foods
[1:03:04.000 --> 1:03:07.000]  and the grocery stores were being taken over by processed American foods.
[1:03:07.000 --> 1:03:08.000]  That was insane.
[1:03:08.000 --> 1:03:12.000]  I told them, eat your local food, your local cuisine,
[1:03:12.000 --> 1:03:14.000]  because that's what has kept you healthy this entire time.
[1:03:14.000 --> 1:03:18.000]  Now, of course, obesity and heart disease and diabetes is skyrocketing
[1:03:18.000 --> 1:03:23.000]  and those are co-factors with this coronavirus epidemic.
[1:03:23.000 --> 1:03:26.000]  If you already have heart disease or already have respiratory disease
[1:03:26.000 --> 1:03:31.000]  or low vitamin D, you have maybe tuberculosis, you have respiratory problems,
[1:03:31.000 --> 1:03:33.000]  you are far more likely to die.
[1:03:33.000 --> 1:03:38.000]  So it's about having overall health and you can achieve that through food
[1:03:38.000 --> 1:03:43.000]  and through just fresh herbs and fruits and vegetables and supplements and superfoods.
[1:03:43.000 --> 1:03:47.000]  It's really incredibly easy to achieve a much higher state of health.
[1:03:47.000 --> 1:03:51.000]  But Alex, it's not that...
[1:03:51.000 --> 1:03:54.000]  See, I think anybody can get prepared to survive this from a health point of view.
[1:03:54.000 --> 1:03:58.000]  The real question is, can we survive the economic collapse?
[1:03:58.000 --> 1:03:59.000]  Stay there.
[1:03:59.000 --> 1:04:00.000]  That was my next question.
[1:04:00.000 --> 1:04:06.000]  Our final segment with Mike Adams is, any way you slice it, it's a man-made virus.
[1:04:06.000 --> 1:04:07.000]  That's incredible.
[1:04:07.000 --> 1:04:08.000]  Okay, we're vindicated.
[1:04:08.000 --> 1:04:09.000]  So what?
[1:04:09.000 --> 1:04:14.000]  Who cares about being vindicated if your kids get sick or you die or things like that happen?
[1:04:14.000 --> 1:04:17.000]  So yeah, why the giant response?
[1:04:17.000 --> 1:04:18.000]  Who's it really aimed at?
[1:04:18.000 --> 1:04:21.000]  The media celebrating it might hurt our economy and hurt Trump.
[1:04:21.000 --> 1:04:23.000]  How do they get away with that?
[1:04:23.000 --> 1:04:30.000]  We know they're discredited, but they've trained us to just do the most hateful, destructive things
[1:04:30.000 --> 1:04:32.000]  and then they never get in trouble.
[1:04:32.000 --> 1:04:35.000]  I mean, if I was on air saying, I want the American economy to tank
[1:04:35.000 --> 1:04:40.000]  and I think this country sucks, I would expect to be off air because no one would be listening.
[1:04:40.000 --> 1:04:45.000]  But instead, they just force shovel this at us and then a minority of people,
[1:04:45.000 --> 1:04:50.000]  I got to say it, mainly weirdo white people, that's what's at Bernie rallies, buy into it.
[1:04:50.000 --> 1:04:52.000]  And boy, that's another story on inforwars.com.
[1:04:52.000 --> 1:05:19.000]  We haven't gotten to how the Bernie people attacked us yesterday.
[1:05:23.000 --> 1:05:26.000]  2020 is not a year to play games with.
[1:05:26.000 --> 1:05:30.000]  The globalists are trying to create economic collapse, race riots.
[1:05:30.000 --> 1:05:33.000]  We don't know how bad this virus is going to get here.
[1:05:33.000 --> 1:05:36.000]  That's why listeners to info wars need to be prepared.
[1:05:36.000 --> 1:05:43.000]  And infowarstore.com has the products that make your life better and make you healthier.
[1:05:43.000 --> 1:05:46.000]  We have the last of the immune gargle selling out as we speak.
[1:05:46.000 --> 1:05:51.000]  We have high quality, storable foods ready to ship and vitamin mineral fusion is back in stock
[1:05:51.000 --> 1:05:56.000]  along with ultra 12 at infowarstore.com.
[1:06:21.000 --> 1:06:29.000]  Knowledge is knowing how to fix a carburetor, how to roof a house or how to kick somebody's ass.
[1:06:29.000 --> 1:06:32.000]  But what is wisdom?
[1:06:32.000 --> 1:06:37.000]  Wisdom is when you can look at thousands of points of data and have enough experience
[1:06:37.000 --> 1:06:39.000]  and enough connection to God.
[1:06:39.000 --> 1:06:40.000]  That's really what it is.
[1:06:40.000 --> 1:06:45.000]  It's discernment to then know through the fog like radar what's happening.
[1:06:45.000 --> 1:06:47.000]  And so I could go over a thousand points.
[1:06:47.000 --> 1:06:49.000]  I know you're all seeing it as well.
[1:06:49.000 --> 1:06:51.000]  A million points. It's indescribable.
[1:06:51.000 --> 1:06:52.000]  Gut level.
[1:06:52.000 --> 1:06:54.000]  It's really just subconscious level.
[1:06:54.000 --> 1:06:57.000]  Hundreds of times more powerful than the conscious brain.
[1:06:57.000 --> 1:07:00.000]  There's a spirit riding in that cockpit as well.
[1:07:00.000 --> 1:07:02.000]  That's the deep interface.
[1:07:02.000 --> 1:07:04.000]  This is the big move 2020.
[1:07:04.000 --> 1:07:08.000]  The move on the economy, the move on nationalists, the move for a police state crackdown,
[1:07:08.000 --> 1:07:12.000]  which again, not what the left says the average cop is bad.
[1:07:12.000 --> 1:07:16.000]  Ending due process, martial law, that's a police state.
[1:07:16.000 --> 1:07:19.000]  And the globalists want that. And the left wants that.
[1:07:19.000 --> 1:07:21.000]  We went to a burning rally yesterday.
[1:07:21.000 --> 1:07:24.000]  And I had women come up and say, hug and then hit me.
[1:07:24.000 --> 1:07:27.000]  But from up close, they've been trained to do it down low.
[1:07:27.000 --> 1:07:29.000]  And then they'd elbow me.
[1:07:29.000 --> 1:07:33.000]  And they'd come in and say, oh, you know, your security's assaulting me.
[1:07:33.000 --> 1:07:37.000]  And then I left and Owen was put in the free speech area 200 yards away.
[1:07:37.000 --> 1:07:40.000]  The police were nice, but they said, hey, go over there.
[1:07:40.000 --> 1:07:46.000]  They all came over and attacked Owen and split one of the security guys.
[1:07:46.000 --> 1:07:48.000]  He's a great guy.
[1:07:48.000 --> 1:07:49.000]  Lives here in the U.S. now.
[1:07:49.000 --> 1:07:53.000]  He's an Austrian military and a patriot split in between the eyes, three stitches.
[1:07:53.000 --> 1:07:57.000]  And we're just attacking everyone and trying to hit Owen.
[1:07:57.000 --> 1:08:01.000]  And he got some of those little punches in and they go, hug, hug, hug.
[1:08:01.000 --> 1:08:03.000]  And there's video of this on inforwars.com.
[1:08:03.000 --> 1:08:04.000]  Paul Watson wrote about it.
[1:08:04.000 --> 1:08:06.000]  It's on thenationalfall.com.
[1:08:06.000 --> 1:08:09.000]  When they get in close and they start elbowing you, they start kneeing you,
[1:08:09.000 --> 1:08:11.000]  they start spitting on you.
[1:08:11.000 --> 1:08:15.000]  And they usually, and I'm not doing this to be funny, folks, the men walk over
[1:08:15.000 --> 1:08:21.000]  and they go, they go, and then they'll start saying, I like kids.
[1:08:21.000 --> 1:08:22.000]  I like kids.
[1:08:22.000 --> 1:08:23.000]  I like kids.
[1:08:23.000 --> 1:08:26.000]  And there's a lot of videos when they try to lick me.
[1:08:26.000 --> 1:08:27.000]  And that can be in New York.
[1:08:27.000 --> 1:08:29.000]  I can be in Austin.
[1:08:29.000 --> 1:08:32.000]  And they come over and they say, I want the children.
[1:08:32.000 --> 1:08:34.000]  I like children.
[1:08:34.000 --> 1:08:37.000]  And you think, oh, that's just a few of the nutcases.
[1:08:37.000 --> 1:08:42.000]  No, 90% of them look like they escaped from a mental institution.
[1:08:42.000 --> 1:08:44.000]  So that footage is coming up next segment.
[1:08:44.000 --> 1:08:45.000]  We had to beep it.
[1:08:45.000 --> 1:08:47.000]  It sounds like beep, beep, beep, beep.
[1:08:47.000 --> 1:08:49.000]  Because that's also all they do is cuss.
[1:08:49.000 --> 1:08:55.000]  But giant fat women who never worked a day in their life screaming,
[1:08:55.000 --> 1:08:57.000]  they want to live in Venezuela.
[1:08:57.000 --> 1:09:01.000]  The reason I raised that, Mike Adams, you talk about, hey, the virus
[1:09:01.000 --> 1:09:06.000]  killing you is not the issue on average of your healthy.
[1:09:06.000 --> 1:09:07.000]  It's the hysteria.
[1:09:07.000 --> 1:09:10.000]  And what's already hit Europe and whatever governments are doing,
[1:09:10.000 --> 1:09:13.000]  whether it's totally real or hyped up, we know it's manmade,
[1:09:13.000 --> 1:09:15.000]  is the cultural time bomb.
[1:09:15.000 --> 1:09:20.000]  Because to watch probably 20,000, 30,000 people.
[1:09:20.000 --> 1:09:23.000]  It wasn't as big as our gun rally in Virginia, but it was big.
[1:09:23.000 --> 1:09:27.000]  Pour out of the sewers like roaches pouring out.
[1:09:27.000 --> 1:09:29.000]  And I'm not being mean here, but everybody wants to make things racial.
[1:09:29.000 --> 1:09:34.000]  They were almost all white people that look like they escaped
[1:09:34.000 --> 1:09:37.000]  from a mental institution and some Hispanics who act like they
[1:09:37.000 --> 1:09:38.000]  escaped from mental institutions.
[1:09:38.000 --> 1:09:41.000]  And I'm like, and they're all like, we're going to kill you.
[1:09:41.000 --> 1:09:42.000]  Yes, we're taking over.
[1:09:42.000 --> 1:09:44.000]  Forget undercover veritas.
[1:09:44.000 --> 1:09:46.000]  We have video where I'm like, do you want to kill us?
[1:09:46.000 --> 1:09:48.000]  Yes, I'm going to kill you women.
[1:09:48.000 --> 1:09:50.000]  Big fat women that couldn't fight their way.
[1:09:50.000 --> 1:09:53.000]  I mean, I'm not bragging, but I can take on 200 of them to give
[1:09:53.000 --> 1:09:54.000]  them swords, give me a sword.
[1:09:54.000 --> 1:09:56.000]  I mean, they were a joke.
[1:09:56.000 --> 1:10:00.000]  And I didn't feel powerful seeing how dehumanized they were.
[1:10:00.000 --> 1:10:03.000]  It was actually a frightening horde of people that acted
[1:10:03.000 --> 1:10:05.000]  and looked like zombies.
[1:10:05.000 --> 1:10:07.000]  What the hell is going on, Mike Adams?
[1:10:07.000 --> 1:10:09.000]  Well, you bring up a really important point.
[1:10:09.000 --> 1:10:12.000]  The mental health collision with the coronavirus pandemic
[1:10:12.000 --> 1:10:13.000]  and the quarantines.
[1:10:13.000 --> 1:10:16.000]  I saw a haunting video last night.
[1:10:16.000 --> 1:10:18.000]  You probably won't be able to find this easily.
[1:10:18.000 --> 1:10:19.000]  It was in Chinese.
[1:10:19.000 --> 1:10:23.000]  And it was just a video filmed in Wuhan of all the apartment
[1:10:23.000 --> 1:10:27.000]  buildings at night in the background and the screams,
[1:10:27.000 --> 1:10:30.000]  the haunting blood curdling screams from people,
[1:10:30.000 --> 1:10:34.000]  the mental anguish people losing their minds.
[1:10:34.000 --> 1:10:35.000]  I will.
[1:10:35.000 --> 1:10:37.000]  Yeah, we've got the link, but it's in Chinese.
[1:10:37.000 --> 1:10:41.000]  But it's just, it's like a scene out of the horrors of hell.
[1:10:41.000 --> 1:10:45.000]  It's like a hellscape from a dystopian sci-fi movie.
[1:10:45.000 --> 1:10:46.000]  It's unreal.
[1:10:46.000 --> 1:10:51.000]  And it made me fearful for what this is going to do to mental
[1:10:51.000 --> 1:10:54.000]  health as this spreads from city to city to city.
[1:10:54.000 --> 1:10:56.000]  And you just nailed it.
[1:10:56.000 --> 1:10:59.000]  When you take these deranged lunatic, violent leftists who
[1:10:59.000 --> 1:11:03.000]  are already mentally ill, I mean, they're already gone.
[1:11:03.000 --> 1:11:05.000]  And you add a quarantine to that.
[1:11:05.000 --> 1:11:08.000]  What's going to happen to their state of mental health?
[1:11:08.000 --> 1:11:11.000]  What are they then willing to do in terms of violence or looting
[1:11:11.000 --> 1:11:14.000]  or murder or killing or rape or pedophilia or all the things
[1:11:14.000 --> 1:11:17.000]  that they do almost on everyday basis?
[1:11:17.000 --> 1:11:19.000]  Anyway, add the coronavirus to that.
[1:11:19.000 --> 1:11:22.000]  You start looking at the downfall of society.
[1:11:22.000 --> 1:11:26.000]  And the thing is, it's easy to see where this is going if you
[1:11:26.000 --> 1:11:27.000]  just do the math.
[1:11:27.000 --> 1:11:32.000]  For example, yesterday, Mad Mike Hughes, the Flat Earth
[1:11:32.000 --> 1:11:35.000]  rocket builder guy, you know, he died yesterday.
[1:11:35.000 --> 1:11:38.000]  Sadly, I always admire people who are inventors who are willing
[1:11:38.000 --> 1:11:40.000]  to build things and think big.
[1:11:40.000 --> 1:11:42.000]  I mean, I think he's wrong about his conclusions,
[1:11:42.000 --> 1:11:44.000]  but he's willing to do something.
[1:11:44.000 --> 1:11:45.000]  I admire that in people.
[1:11:45.000 --> 1:11:50.000]  He died because at launch, the parachute came off of his rocket.
[1:11:50.000 --> 1:11:54.000]  Now, for the next minute of flight, everything would have
[1:11:54.000 --> 1:11:55.000]  seemed fine.
[1:11:55.000 --> 1:11:58.000]  You feel weightless after the acceleration's over.
[1:11:58.000 --> 1:12:01.000]  You're on a parabolic drift back down to the earth, you know.
[1:12:01.000 --> 1:12:05.000]  And there's no problem until you impact the ground and then
[1:12:05.000 --> 1:12:06.000]  you're dead.
[1:12:06.000 --> 1:12:08.000]  Well, this is where we are with the coronavirus.
[1:12:08.000 --> 1:12:09.000]  The parachute's gone.
[1:12:09.000 --> 1:12:11.000]  This is out of containment.
[1:12:11.000 --> 1:12:15.000]  We are now on a rocket ship where the economy is going to crash
[1:12:15.000 --> 1:12:16.000]  and burn.
[1:12:16.000 --> 1:12:19.000]  Anybody can see it if you can do the math, but most people are
[1:12:19.000 --> 1:12:21.000]  just saying, well, I don't feel any problems yet.
[1:12:21.000 --> 1:12:22.000]  It feels weightless.
[1:12:22.000 --> 1:12:23.000]  Everything's fine here.
[1:12:23.000 --> 1:12:26.000]  It's because they're just not thinking ahead two months or
[1:12:26.000 --> 1:12:27.000]  three months.
[1:12:27.000 --> 1:12:29.000]  I think the one thing that sets us apart, Alex, and why we are
[1:12:29.000 --> 1:12:32.000]  preppers and why your audience is preppers is because we can
[1:12:32.000 --> 1:12:33.000]  think ahead.
[1:12:33.000 --> 1:12:37.000]  You know, the average leftist out there doesn't think about, oh,
[1:12:37.000 --> 1:12:39.000]  what would happen if we elect Bernie Sanders?
[1:12:39.000 --> 1:12:41.000]  What would happen if we have communism?
[1:12:41.000 --> 1:12:42.000]  They can't plan ahead at all.
[1:12:42.000 --> 1:12:46.000]  They live in the now and they don't have any cerebral cortex
[1:12:46.000 --> 1:12:47.000]  function to plan ahead.
[1:12:47.000 --> 1:12:49.000]  And their domestication, their softness, their weakness is
[1:12:49.000 --> 1:12:50.000]  like a shield.
[1:12:50.000 --> 1:12:53.000]  I mean, I know I'm soft compared to my, you know, say my dad's
[1:12:53.000 --> 1:12:55.000]  dad, it was, you know, farmer could do everything.
[1:12:55.000 --> 1:12:57.000]  That's why hearing Bloomberg make fun of farmers.
[1:12:57.000 --> 1:12:59.000]  Like, you have any idea what farmers do?
[1:12:59.000 --> 1:13:02.000]  Electricity and digging wells and fixing things and
[1:13:02.000 --> 1:13:05.000]  birthing calves and, you know, working when you're sick and
[1:13:05.000 --> 1:13:06.000]  bailing the hay.
[1:13:06.000 --> 1:13:09.000]  I mean, it was just like, you just stick a seed in the ground
[1:13:09.000 --> 1:13:13.000]  compared to those type of folks and people I still know in my
[1:13:13.000 --> 1:13:16.000]  family that our farmers that have a job in town at the power
[1:13:16.000 --> 1:13:19.000]  plant and still run a farm and still run cattle to pay all the
[1:13:19.000 --> 1:13:20.000]  bills.
[1:13:20.000 --> 1:13:23.000]  And then I hear him talking crap about and then I compare that
[1:13:23.000 --> 1:13:24.000]  to those Bernie people.
[1:13:24.000 --> 1:13:27.000]  I didn't feel powerful seeing the Bernie people looking like a
[1:13:27.000 --> 1:13:29.000]  bunch of brain dead slums.
[1:13:29.000 --> 1:13:32.000]  It made me feel weak that we've allowed ourselves to fall to
[1:13:32.000 --> 1:13:33.000]  this level.
[1:13:33.000 --> 1:13:37.000]  You feel sad for humanity, but you also realize that when
[1:13:37.000 --> 1:13:41.000]  those unprepared people panic, they turn incredibly dangerous
[1:13:41.000 --> 1:13:42.000]  locust.
[1:13:42.000 --> 1:13:43.000]  Absolutely.
[1:13:43.000 --> 1:13:44.000]  Oh, hey, good.
[1:13:44.000 --> 1:13:45.000]  I'm glad you mentioned that.
[1:13:45.000 --> 1:13:47.000]  They are like human locusts at that point.
[1:13:47.000 --> 1:13:50.000]  Just, just going across the city, stripping everything bare,
[1:13:50.000 --> 1:13:52.000]  raiding your home, looting, pillaging, everything they can do
[1:13:52.000 --> 1:13:55.000]  because they did not prepare because they were never informed.
[1:13:55.000 --> 1:13:56.000]  The media lied to them.
[1:13:56.000 --> 1:13:59.000]  And they believe they're supposed to get everything free.
[1:13:59.000 --> 1:14:03.000]  Well, of course, of course, Alex, you're wrong for preparing.
[1:14:03.000 --> 1:14:06.000]  You've hoarded supplies that belong to the community.
[1:14:06.000 --> 1:14:07.000]  Don't you know that?
[1:14:07.000 --> 1:14:08.000]  How dare you?
[1:14:08.000 --> 1:14:09.000]  What are you?
[1:14:09.000 --> 1:14:10.000]  You think you're special?
[1:14:10.000 --> 1:14:11.000]  Why?
[1:14:11.000 --> 1:14:13.000]  Because I have epigenetic instincts to be prepared like my
[1:14:13.000 --> 1:14:16.000]  forebears did as a, as just a, not even a leader, just a
[1:14:16.000 --> 1:14:19.000]  competent person would do that because we're competent.
[1:14:19.000 --> 1:14:20.000]  We're bad.
[1:14:20.000 --> 1:14:21.000]  Well, that's it.
[1:14:21.000 --> 1:14:23.000]  I'm, I'm done with the show, Alex.
[1:14:23.000 --> 1:14:26.000]  I'm not going to be on with people who take other people's stuff
[1:14:26.000 --> 1:14:27.000]  in advance.
[1:14:27.000 --> 1:14:28.000]  That's it.
[1:14:28.000 --> 1:14:29.000]  That's, that's the end of it.
[1:14:29.000 --> 1:14:30.000]  No more preparing.
[1:14:30.000 --> 1:14:31.000]  It's so horrible.
[1:14:31.000 --> 1:14:32.000]  It's so bad.
[1:14:32.000 --> 1:14:34.000]  Bernie Sanders for president.
[1:14:34.000 --> 1:14:35.000]  Exactly.
[1:14:35.000 --> 1:14:38.000]  Mike Adams, you're going to be, you're going to be co-hosting the
[1:14:38.000 --> 1:14:43.000]  show Tuesday, Wednesday, Thursday and Friday with Alan Keys.
[1:14:43.000 --> 1:14:46.000]  I'm going to be popping in live from CPAC with breaking news.
[1:14:46.000 --> 1:14:49.000]  I'm almost not going to go to CPAC, but we already worked with
[1:14:49.000 --> 1:14:51.000]  some folks to get some really big ballrooms and have some big
[1:14:51.000 --> 1:14:52.000]  events.
[1:14:52.000 --> 1:14:54.000]  And it's important for free speech to get the president's
[1:14:54.000 --> 1:14:55.000]  attention.
[1:14:55.000 --> 1:14:59.000]  But this is all coronavirus now, obviously with the economy and
[1:14:59.000 --> 1:15:00.000]  the rest of it.
[1:15:00.000 --> 1:15:02.000]  But I'm going to feel really good knowing that you're going to be
[1:15:02.000 --> 1:15:06.000]  here co-hosting the first hour and a half of the show.
[1:15:06.000 --> 1:15:09.000]  Then your colleague, who you helped bring on air again, and
[1:15:09.000 --> 1:15:13.000]  a good job doing that, Alan Keys, who's host over at brightdion.com.
[1:15:13.000 --> 1:15:15.000]  You're a great independent media site.
[1:15:15.000 --> 1:15:18.000]  He'll be hosting the second half and then we'll have the first hour.
[1:15:18.000 --> 1:15:20.000]  Francis Boyle on Wednesday.
[1:15:20.000 --> 1:15:21.000]  Francis Boyle on Wednesday.
[1:15:21.000 --> 1:15:23.000]  I'll be interviewing him in the second hour.
[1:15:23.000 --> 1:15:25.000]  And he's got big news, but he's so dedicated to his students.
[1:15:25.000 --> 1:15:26.000]  I'm not saying he's wrong.
[1:15:26.000 --> 1:15:31.000]  I mean, in this crisis, I'd say, hey students, here's your, you know,
[1:15:31.000 --> 1:15:34.000]  the props coming in or one of the other students is going to teach
[1:15:34.000 --> 1:15:35.000]  the next two days, but he's dedicated.
[1:15:35.000 --> 1:15:36.000]  He's committed to it.
[1:15:36.000 --> 1:15:39.000]  He's got all these other professors that mail it in, so he'll be with you
[1:15:39.000 --> 1:15:40.000]  Wednesday at 11.30.
[1:15:40.000 --> 1:15:42.000]  All right, Mike Adams, naturalnews.com.
[1:15:42.000 --> 1:15:43.000]  Thank you so much, sir.
[1:15:43.000 --> 1:15:44.000]  Thank you, Alex.
[1:15:44.000 --> 1:15:46.000]  We'll keep tracking every angle of this.
[1:15:46.000 --> 1:15:50.000]  We'll show you the big Bernie Menion, Bernie Burl attacks yesterday.
[1:15:50.000 --> 1:15:52.000]  When we come back, if you're a radio listener, you're blessed.
[1:15:52.000 --> 1:15:55.000]  You don't have to look at these people.
[1:15:55.000 --> 1:15:58.000]  We can all agree these are troubled times, right?
[1:15:58.000 --> 1:16:01.000]  So do you know who's on your wireless network?
[1:16:01.000 --> 1:16:05.000]  Whether it's a big company selling your data or a foreign hacker,
[1:16:05.000 --> 1:16:08.000]  if you're not protected, everybody sees your information.
[1:16:08.000 --> 1:16:14.000]  That's why you need Flash Routers, a custom Wi-Fi router created for privacy.
[1:16:14.000 --> 1:16:18.000]  Flash Routers uses a virtual private network or VPN to protect your online
[1:16:18.000 --> 1:16:21.000]  activity from hackers, trackers, and large corporations.
[1:16:21.000 --> 1:16:25.000]  And not just one, but all your devices with one out-of-the-box setup.
[1:16:25.000 --> 1:16:29.000]  Plus, Flash Routers also enhances your wireless network performance
[1:16:29.000 --> 1:16:33.000]  and unlocks powerful router management tools to let you take total control
[1:16:33.000 --> 1:16:34.000]  of your network.
[1:16:34.000 --> 1:16:39.000]  Call or click Flash Routers today at 1-866-509-5817
[1:16:39.000 --> 1:16:44.000]  or F-L-A-S-H-R-O-U-T-E-R-S dot com.
[1:16:44.000 --> 1:16:49.000]  That's 1-866-509-5817 or Flash Routers dot com.
[1:16:49.000 --> 1:16:53.000]  Protect your wireless home network today with Flash Routers.
[1:16:55.000 --> 1:16:58.000]  Finally, there's a way for you to get into the blockchain,
[1:16:58.000 --> 1:17:01.000]  the hottest financial sector without all the speculation.
[1:17:01.000 --> 1:17:06.000]  No, enjoy a 27% annualized payment each month without the ups and downs of Bitcoin.
[1:17:06.000 --> 1:17:10.000]  Seen on programs broadcast on Fox Business News, blockchain data centers
[1:17:10.000 --> 1:17:14.000]  offer an equipment leasing program in the explosive digital asset marketplace.
[1:17:14.000 --> 1:17:17.000]  Inspired by entrepreneurs who sold picks and shovels during the gold rush,
[1:17:17.000 --> 1:17:22.000]  the money is in the mining equipment used to manufacture dozens of critical digital assets.
[1:17:22.000 --> 1:17:26.000]  Non-security IPO or note, blockchain data centers have a proven turnkey
[1:17:26.000 --> 1:17:33.000]  when sale leaves back program with a 27% annualized lease payment deposited into your bank account each month.
[1:17:33.000 --> 1:17:35.000]  Don't miss this one. Stake your claim today.
[1:17:35.000 --> 1:17:41.000]  Call 800-600-3388. That's 800-600-3388.
[1:17:41.000 --> 1:17:43.000]  These valuable lease contracts won't last long.
[1:17:43.000 --> 1:17:46.000]  Call now 800-600-3388.
[1:17:46.000 --> 1:17:48.000]  800-600-3388.
[1:17:48.000 --> 1:17:51.000]  Equipment offer poses a financial risk to owners consult with financial professionals
[1:17:51.000 --> 1:17:56.000]  before purchasing. Not an offer to buy or sell the security which requires an offering document.
[1:17:56.000 --> 1:18:01.000]  Keith Bansomer powers the great line of high-quality, durable food we have available
[1:18:01.000 --> 1:18:03.000]  at readyhourandmfourstore.com.
[1:18:03.000 --> 1:18:07.000]  And yes, we're selling durable food here, but concerns me is we're a month into this
[1:18:07.000 --> 1:18:09.000]  and food sales aren't going down, they're going up.
[1:18:09.000 --> 1:18:11.000]  You've never seen anything like this.
[1:18:11.000 --> 1:18:14.000]  Never, never like this and sustained.
[1:18:14.000 --> 1:18:19.000]  It started 27 days ago and it kind of went hyper and it doesn't fall off.
[1:18:19.000 --> 1:18:22.000]  Even recent days, you know, it's further increasing.
[1:18:22.000 --> 1:18:26.000]  The semis are rolling, the chips are in, we're producing as much as quickly as possible.
[1:18:26.000 --> 1:18:29.000]  Orders that are getting in today, they're going to ship.
[1:18:29.000 --> 1:18:32.000]  They're going to just ship in 10 to 14 days. We're helping people prepare.
[1:18:32.000 --> 1:18:34.000]  It's just something you cover.
[1:18:34.000 --> 1:18:37.000]  Absolutely. You like to eat daily and so we're just backing that up.
[1:18:37.000 --> 1:18:39.000]  It's the best insurance out there.
[1:18:39.000 --> 1:18:43.000]  You can get food today that you can eat 10 years from now at today's prices.
[1:18:43.000 --> 1:18:48.000]  It's normal to sit on top of durable food and guns. All our forebears did it.
[1:18:48.000 --> 1:18:52.000]  We've got food, we've got guns, we've got Jesus, we know how to use it.
[1:18:52.000 --> 1:18:54.000]  We've got a phrase around here, Alex. It's real simple.
[1:18:54.000 --> 1:19:22.000]  NOAA prepared.
[1:19:22.000 --> 1:19:27.000]  Coronavirus deals a major blow to German car factories in China.
[1:19:27.000 --> 1:19:32.000]  They're reporting it could cut their sales in half this year.
[1:19:32.000 --> 1:19:35.000]  That's how major this is.
[1:19:35.000 --> 1:19:37.000]  Everyone needs to be prepared.
[1:19:37.000 --> 1:19:40.000]  2020 is not a year to play games.
[1:19:40.000 --> 1:19:45.000]  Info wars will continue to report the latest information as it comes out.
[1:19:45.000 --> 1:19:50.000]  Regardless of the fact that the establishment will try to punish us for telling the truth.
[1:19:50.000 --> 1:19:59.000]  We need you to step into the plate and help spread the word about band.video and infowars.com today.
[1:19:59.000 --> 1:20:24.000]  You're listening to the Alex Jones show.
[1:20:24.000 --> 1:20:35.000]  Live from Austin, Texas, it's Alex Jones.
[1:20:35.000 --> 1:20:38.000]  OK, got a big announcement here to make.
[1:20:38.000 --> 1:20:43.000]  And then we're going to get into the frothing viciousness of Bernie Sanders supporters
[1:20:43.000 --> 1:20:46.000]  and just how devastated they look.
[1:20:46.000 --> 1:20:49.000]  Everyone knows what a mental patient looks like.
[1:20:49.000 --> 1:20:57.000]  There's an archetypal bozo hair, crazy gibbering, making weird faces, violent.
[1:20:57.000 --> 1:21:01.000]  It was frightening and really depressing.
[1:21:01.000 --> 1:21:04.000]  And I'm going to just be honest, I'm a tough guy.
[1:21:04.000 --> 1:21:05.000]  At least I think I am.
[1:21:05.000 --> 1:21:13.000]  I had nightmares last night about the Bernie people because there were little sick knots
[1:21:13.000 --> 1:21:21.000]  of young college students who were all professional managing the mental patients.
[1:21:21.000 --> 1:21:26.000]  And you can see the looks in their eyes like they knew they were part of a scum operation,
[1:21:26.000 --> 1:21:32.000]  that they were hurting a bunch of lunatics.
[1:21:32.000 --> 1:21:34.000]  So I'm going to get to it in a minute.
[1:21:34.000 --> 1:21:39.000]  I'm freaked out.
[1:21:39.000 --> 1:21:41.000]  You've got to go to a burning event.
[1:21:41.000 --> 1:21:43.000]  You've got to smell it.
[1:21:43.000 --> 1:21:44.000]  You've got to see it.
[1:21:44.000 --> 1:21:48.000]  A large percentage of them had pissed their pants.
[1:21:48.000 --> 1:21:52.000]  That's a thing in these weird leftist things is they like to crap on themselves and stuff.
[1:21:52.000 --> 1:21:54.000]  I mean, it was disgusting, man.
[1:21:54.000 --> 1:21:56.000]  There were adults wearing diapers.
[1:21:56.000 --> 1:21:58.000]  I don't mean old people that had medical problems.
[1:21:58.000 --> 1:22:00.000]  You just can't describe it.
[1:22:00.000 --> 1:22:02.000]  I kept being like, I'm smelling crap.
[1:22:02.000 --> 1:22:04.000]  And I was like, these people are crapping themselves.
[1:22:04.000 --> 1:22:09.000]  I mean, it's just unbelievable.
[1:22:09.000 --> 1:22:13.000]  I'm sorry.
[1:22:13.000 --> 1:22:19.000]  And I'm not like some germaphobe country club, goody two shoes person.
[1:22:19.000 --> 1:22:22.000]  I mean, I can go in a gas station bathroom if I need to and not give a crap.
[1:22:22.000 --> 1:22:23.000]  You know what I mean?
[1:22:23.000 --> 1:22:28.000]  But this is like gas station bathroom to the two or three levels up.
[1:22:28.000 --> 1:22:33.000]  There's like a spiritual gas station bathroom and the vacantness and the mental illness.
[1:22:33.000 --> 1:22:35.000]  And it was just like, because you see a mentally ill person.
[1:22:35.000 --> 1:22:37.000]  It's disturbing in the grocery store line.
[1:22:37.000 --> 1:22:45.000]  Imagine being surrounded by 25,000 of them that want to kill you.
[1:22:45.000 --> 1:22:48.000]  Just briefly, you heard Mike Adams.
[1:22:48.000 --> 1:22:53.000]  He said, wait till the general public figures out what's happened with coronavirus and tries to buy food.
